doc_id,source,sentence,has_smell,smell_codes,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,시스템운영 과정에서 발생한 오류 등은 하자보증기간동안 제안사가 무상으로 개선하여야 함,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,하자보수 지원은 공무원 근무시간을 기준으로 하되 발주기관의 요구가 있을 경우 근무시간 및 야간시간/휴일에도 지원하여야 함,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"장애발생 시 원인분석 및 복구 등 즉각적인 조치가 가능하도록 기술지원부서, 지원인력에 대한 비상연락체계 유지, 대체장비 확보 등을 상시 이행하여야 함",1,"S3, S6, S8, S18",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,타 정보시스템과의 연계시 시스템간 연계가 원활하게 이루어질 수 있도록 타 정보시스템 개발 또는 관리자와의 원만한 협조 관계를 유지하여야 하며 필요 시 기술지원을 하여야 함.,1,"S3, S10, S18",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"정기보고회 - 착수보고회, 주간보고회, 월간보고회, 종료보고회 개최 보고회 일정은 주관기관과 협의 후 결정하며 주관기관은 일정관리, 요구사항 반영 등을 위해 부정기회의 개최를 요청할 수 있으면 제안사는 이에 응하여야 함",1,"S8, S13, S18",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"교육계획서에는 교육 훈련에 대한 목적 및 내용, 교육대상, 방법, 일정, 장소, 강사진 등에 대한 상세사항이 포함되어야 하며, 공급된 H/W 및 상용소프트웨어에 대한 교육기관 등 해당 업무의 교육과정이 별도로 있을 경우 이를 포함하여야 함",1,"S8, S15, S18",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"교육내용은 시스템의 운영, 감시 및 보안, 비상복구, 장애대처 방법 등 시스템 운영에 필요한 내용으로 구성하여야 함",1,"S3, S6, S18",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,교육용 교재제작 등의 소요경비는 전담사업자가 부담하여야 함,1,"S2, S8, S18",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,기타 시스템 구축 및 운영상 필요하다고 판단되어 발주기관이 교육 요구 시 이에 응할 수 있어야 함 시스템 사용자 교육도 운영자 교육과 동일한 형태로 진행 산출정보 관련요구사항 요구사항 분류 프로젝트 지원 요구사항 요구사항 고유번호 PSR-002 요구사항 명칭 원할한 시스템 운영과 안정화를 위한 기술지원 요구 사항 상세 설명 정의 시스템 운영과 안정화를 위한 기술지원 요구사항 세부 내용,1,"S2, S7, S8, S18",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,신규도입 HW/SW에 대한 사양과 운용에 관한 기술을 지원하여야 함,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,제시된 제안서 목차 및 제안서 세부작성지침을 준용하여 제안서를 작성하여야 함,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"제안서는 한글작성이 원칙이며, 사용된 영문약어에 대해서는 약어표를 제공해야 함",1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,제안서의 내용을 객관적으로 입증할 수 있는 관련자료는 제안서의 별첨으로 제출하여야 함,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"예를 들어, 사용가능하다, 할 수 있다, 고려하고 있다 등과 같이 모호한 표현은 평가시 불가능한 것으로 간주하며, 계량화가 가능한 것은 계량화하여야 함 다.",1,"S2, S5, S18",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"제안사 일반현황 제안사의 일반현황 및 주요 연력, 최근 3년간의 자본금 및 부문별 매출액, 실적 등을 명료하게 제시하여야 한다. [붙임 1, 2호 서식] 2.",1,"S3, S8, S18",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,제안사의 조직 및 인원 제안사(컨소시엄 포함)의 조직 및 인원현황을 제시하여야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"수행조직 및 업무분장 본 사업을 수행할 조직 및 업무분장 내용을 상세히 제시하여야 한다. - 용역책임자는 임원급으로 제시 - 제안사가 하도급 의사가 있는 경우, 해당 업무 및 (예상)하도급 업체를 제시함 - 컨소시엄 업체가 있는 경우 업무분장 내역에 공동수급업체별 참여비율을 명시 4.",1,"S3, S15, S18",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"투입인력 및 이력사항 본 사업을 수행할 투입인력(PM, PL, 주요 기술자 등)에 대한 이력사항을 제시하여야 한다. [붙임 3호 서식] 단, ‘인력투입방식’에 의한 계약인 경우, 전체 인력제시 - 컨소시엄 이외의 인력은 하도급으로 간주되므로, '3.",1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"사업 이해도 제안사는 해당사업의 제안요청 내용을 명확하게 이해하고 본 제안의 목적, 범위, 전제조건 및 제안의 특징 및 장점을 요약하여 기술하여야 한다.",1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,목표시스템 구성도 및 구성체계를 제시하여야 한다.,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,추진전략 제안사는 사업을 효과적으로 수행하기 위한 추진전략을 제시하여야 한다.,1,"S3, S10, S18",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"적용기술 제안사는 사업수행을 위한 주요 적용기술 및 세부개발방법론, 적용기술의 실현가능성 등을 제시하여야 한다.",1,"S8, S18",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,표준 프레임워크 적용 제안사는 사업에 적용될 표준프레임워크 및 공통컴포넌트의 사용 계획과 예상되는 문제점을 기술하고 실현가능한 대응방안을 제시하여야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,표준프레임워크 사용이 불필요하거나 적용 시 시스템 성능을 현저히 저하시킬 우려가 있을 경우 해당 사유를 설명하여야 함 5.,1,"S6, S10, S18",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"시스템 요구사항 시스템을 하드웨어부문, 소프트웨어 부문, 기타부문 등으로 구분하여 각 구분별 구성장치의 사양 ,기능, GS인증제품 제안내역 등을 제시하고 도입장비의 설치 및 공급계획, 도입 장비의 유지보수 방안을 기술하여야 한다.",1,"S7, S8, S18",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"기능 요구사항 방법론 및 분석 도구를 통하여 구체적인 내용으로 분석되고 구현 방안이 구체적인 기술, 제안한 방안 및 기술의 적용방안을 제시하여야 한다.",1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"보안 요구사항 보안요구사항 및 시스템과의 관련성을 분석하고 적용할 보안기술, 표준, 제안방안 등을 구체적으로 제시하여야 한다.",1,"S3, S6, S8, S18",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"데이터 요구사항 데이터 전환 계획 및 검증 방법, 에러 데이터 처리 방법에 대해 구체적인 내용을 제시하여야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"시스템 운영 요구사항 시스템 운영과 관련된 필요사항, 경험, 고려사항 및 유사시 대응책 등을 제시하여야 한다.",1,"S8, S18",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,제약사항 기능 및 품질 등 요구사항 구현 시 관련 제약사항과 대응방안을 구체적으로 기술하여야 한다. Ⅳ.,1,"S3, S5, S18, S19",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"성능 요구사항 구현하고자 하는 기능을 통해 요구 성능이 충족되도록 방법론 및 분석 도구, 구현 및 테스트 방안을 구체적으로 제시하여야 한다.",1,"S3, S6, S9, S18",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,품질 요구사항 분석·설계 등 각 단계별 품질 요구사항의 점검 및 검토 방안을 구체적으로 제시하여야 한다.,1,"S3, S5, S18",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,인터페이스 요구사항 시스템 인터페이스의 타 시스템과의 연계 방안과 사용자편의성을 고려한 사용자인터페이스의 구현방안을 구체적으로 제시하여야 한다. Ⅴ.,1,"S3, S18",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"관리방법론 사업위험, 사업진도, 사업수행시 보안을 관리하는 방법, 사업수행 성과물이나 산출물의 형상 및 문서를 관리하는 방법 등을 구체적으로 제시하여야 한다.",1,"S3, S5, S6, S8, S18",0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"일정계획 사업수행에 필요한 활동을 도출하여 정확한 활동 기간, 자원, 인력, 조직 등을 제시하여야 한다.",1,"S3, S5, S8, S18",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"개발장비 사업자의 참여 의지 및 조직적 대응 정도, 사업참여의 준비성과 관련하여 개발환경의 구성여부와 해결방안을 명확히 제시하여야 한다. Ⅵ.",1,"S3, S5, S10, S18",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"품질보증 조직, 인원, 방법, 절차 등 해당 사업의 수행을 위한 품질보증 방안을 제시하여야 한다.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"교육훈련 사용자, 관리자 등 시스템의 이용대상자별로 구분하여 교육훈련 방법, 내용, 교육일정, 교육훈련 조직 등을 상세히 제시하여야 한다.",1,"S3, S8, S18",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"유지보수 하자보수 및 유지보수 계획, 조직, 절차, 범위 및 기간과 이와 관련된 기타의 활동 등을 종합적으로 제시하여야 한다.",1,"S3, S5, S8, S18",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"기밀보안 기밀보안 체계 및 대책, 저작권 존중여부 명시, 시스템 보안성 확보방안과 개인정보보호 대책을 제시하여야 함 6.",1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,비상대책 안정적인 시스템 운영을 위하여 백업/복구 및 장애대응 대책을 제시하여야 한다. Ⅶ.,1,"S3, S6, S10, S18",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,상생협력 컨소시엄 구성 및 효율적인 협력체계를 제시하고 공동수급 비율 중 중소기업자의 참여비율 및 내부거래 실적(관계사 매출 비중)을 명시하여야 한다.,1,"S3, S5, S10, S18",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"전문업체 참여 제안에 참여한 전문업체의 기술 및 자질, 활용방안 등을 제시하여야 한다.",1,"S5, S8, S18",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"대기업인소프트웨어사업자가참여할수있는사업금액의하한 (지식경제부고시 제2011-299호, 2011.12.30)을 준수하여야 함(대기업 참여 불가)",1,"S5, S18, S19",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"하도급의 경우 다음 사항을 준수 - 하도급 대금에 대한 기준은 직접인건비의 경우 한국소프트웨어산업협회장이 공표한 노임단가의 100%, 제경비와 기술료의 합은 직접인건비의 20% 이상으로 적용하여야 한다. - 원도급자가 지급하는 하도급 대금을 [붙임5호]의 서식으로 제안서에 포함하여 제출하여야 한다. - 소프트웨어산업진흥법, 동법 시행령, 동법 시행규칙 및 “소프트웨어사업 하도급계약의 적정성판단기준(지식경제부 고시 제2011-262호, ’11.12.14)에 따라 주관기관의 사전승인을 받아야 함",1,"S1, S19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,발표내용이 제안서와 상이한 사항이 있는 경우 이를 별도로 명기하여야 함 아.,1,"S10, S18",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),HWP 요구사항후보,"제안서 인력은 컨소시엄 구성원의 자사인력으로 구성하여야 함 - 채용예정인력인 경우에는 별도로 이를 명기하고, 계약체결 전까지 채용을 완료하여야 함 - 적법한 파견근로자는 자사인력으로 간주하나, 원 소속사를 반드시 명기하여야 함 - 컨소시엄 소속 외의 인력은 하도급으로 간주하며, 주관기관의 승인을 얻지 못할 경우에는 컨소시엄 구성원의 자사인력으로 대체하여야 함 단, 상용S/W, 패키지 등의 서비스 지원인력, 외부 자문인력 등 통상적인 개발인력이 아닌 경우는 제안서에 명기하지 말 것 (참여인력에서 제외)",1,"S1, S8, S18",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
[법제처]2013국가입법지원사업,HWP 요구사항후보,"품질 요건 ❍ 품질보증의 범위, 품질보증을 위한 계획 및 방안, 조직, 절차 등을 제시하여야 한다. ❍ 요구사항 상세내역 요구사항 분류 품질 요구사항 고유번호 QUR-001 요구사항 명칭 산출물 결함 발생률 요구 사항 상세 설명 정의 품질 검토 시 결함 발생률 세부 내용 - 산출물의 결함의 발생률이 5%이내가 되도록 품질활동 강화 산출정보 해당사항 없음 관련 요구사항 해당사항 없음 10.",1,"S5, S7, S8, S9, S18",0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
[법제처]2013국가입법지원사업,HWP 요구사항후보,"산출정보 해당사항 없음 관련 요구사항 해당사항 없음 요구사항 분류 프로젝트 지원 요구사항 고유번호 PSR-002 요구사항 명칭 사용자 매뉴얼 요구 사항 상세 설명 정의 사용자 매뉴얼 세부 내용 - 매뉴얼에는 각 사용자들이 사용할 수 있는 기능을 모두 포함하며 다음과 같은 정보를 반드시 포함해야 함 - 사용자 매뉴얼은 화면을 기준으로 사용 방법을 설명함 - 사용자 매뉴얼 제공 정보 : 목표시스템 실행 방법, 목표시스템 세부 기능 사용설명 산출정보 해당사항 없음 관련 요구사항 해당사항 없음",1,"S7, S18",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
